[0](ST_S,0,0)
[1](ST_N,0,0)
[2](ST_N,1,0)
[3](ST_N,2,0)
[4](ST_N,3,0)
[5](ST_N,4,0)
[6](ST_N,5,0)
[7](ST_N,6,0)
[8](ST_N,7,0)
[9](ST_N,8,0)
[10](ST_N,9,0)
[11](ST_N,10,0)
[12](ST_N,11,0)
[13](ST_N,12,0)
[14](ST_N,13,0)
[15](ST_N,14,0)
[16](ST_N,15,0)
[17](ST_N,16,0)
[18](ST_N,17,0)
[19](ST_N,18,0)
[20](ST_N,19,0)
[21](ST_N,20,0)
[22](ST_N,21,0)
[23](ST_N,22,0)
[24](ST_N,23,0)
[25](ST_N,24,0)
[26](ST_N,25,0)
[27](ST_N,26,0)
[28](ST_N,27,0)
[29](ST_N,28,0)
[30](ST_N,29,0)
[31](ST_N,30,0)
[32](ST_N,31,0)
[33](ST_N,32,0)
[34](ST_N,33,0)
[35](ST_N,34,0)
[36](ST_N,35,0)
[37](ST_N,36,0)
[38](ST_N,37,0)
[39](ST_N,38,0)
[40](ST_N,39,0)
[41](ST_N,40,0)
[42](ST_N,41,0)
[43](ST_N,42,0)
[44](ST_N,43,0)
[45](ST_N,44,0)
[46](ST_N,45,0)
[47](ST_N,46,0)
[48](ST_N,47,0)
[49](ST_N,48,0)
[50](ST_B,0,0)
[51](ST_M,49,19)
[52](ST_M,50,20)
[53](ST_M,51,21)
[54](ST_M,52,22)
[55](ST_M,53,23)
[56](ST_M,54,24)
[57](ST_M,55,25)
[58](ST_M,56,26)
[59](ST_I,57,26)
[60](ST_I,58,26)
[61](ST_M,59,27)
[62](ST_M,60,28)
[63](ST_I,61,28)
[64](ST_M,62,29)
[65](ST_M,63,30)
[66](ST_M,64,31)
[67](ST_M,65,32)
[68](ST_M,66,33)
[69](ST_M,67,34)
[70](ST_M,68,35)
[71](ST_M,69,36)
[72](ST_M,70,37)
[73](ST_M,71,38)
[74](ST_M,72,39)
[75](ST_M,73,40)
[76](ST_M,74,41)
[77](ST_I,75,41)
[78](ST_M,76,42)
[79](ST_M,77,43)
[80](ST_M,78,44)
[81](ST_M,79,45)
[82](ST_M,80,46)
[83](ST_M,81,47)
[84](ST_M,82,48)
[85](ST_M,83,49)
[86](ST_M,84,50)
[87](ST_M,85,51)
[88](ST_I,86,51)
[89](ST_I,87,51)
[90](ST_I,88,51)
[91](ST_M,89,52)
[92](ST_M,90,53)
[93](ST_M,91,54)
[94](ST_D,0,55)
[95](ST_M,92,56)
[96](ST_M,93,57)
[97](ST_M,94,58)
[98](ST_M,95,59)
[99](ST_M,96,60)
[100](ST_M,97,61)
[101](ST_D,0,62)
[102](ST_M,98,63)
[103](ST_M,99,64)
[104](ST_M,100,65)
[105](ST_M,101,66)
[106](ST_M,102,67)
[107](ST_M,103,68)
[108](ST_M,104,69)
[109](ST_M,105,70)
[110](ST_M,106,71)
[111](ST_M,107,72)
[112](ST_M,108,73)
[113](ST_M,109,74)
[114](ST_M,110,75)
[115](ST_M,111,76)
[116](ST_M,112,77)
[117](ST_M,113,78)
[118](ST_M,114,79)
[119](ST_M,115,80)
[120](ST_M,116,81)
[121](ST_M,117,82)
[122](ST_M,118,83)
[123](ST_M,119,84)
[124](ST_M,120,85)
[125](ST_M,121,86)
[126](ST_M,122,87)
[127](ST_M,123,88)
[128](ST_M,124,89)
[129](ST_M,125,90)
[130](ST_M,126,91)
[131](ST_M,127,92)
[132](ST_M,128,93)
[133](ST_M,129,94)
[134](ST_M,130,95)
[135](ST_M,131,96)
[136](ST_E,0,0)
[137](ST_C,0,0)
[138](ST_C,132,0)
[139](ST_C,133,0)
[140](ST_C,134,0)
[141](ST_C,135,0)
[142](ST_C,136,0)
[143](ST_C,137,0)
[144](ST_C,138,0)
[145](ST_C,139,0)
[146](ST_C,140,0)
[147](ST_C,141,0)
[148](ST_C,142,0)
[149](ST_C,143,0)
[150](ST_C,144,0)
[151](ST_C,145,0)
[152](ST_C,146,0)
[153](ST_C,147,0)
[154](ST_C,148,0)
[155](ST_C,149,0)
[156](ST_C,150,0)
[157](ST_C,151,0)
[158](ST_C,152,0)
[159](ST_C,153,0)
[160](ST_C,154,0)
[161](ST_C,155,0)
[162](ST_C,156,0)
[163](ST_C,157,0)
[164](ST_C,158,0)
[165](ST_C,159,0)
[166](ST_C,160,0)
[167](ST_C,161,0)
[168](ST_C,162,0)
[169](ST_C,163,0)
[170](ST_C,164,0)
[171](ST_C,165,0)
[172](ST_C,166,0)
[173](ST_C,167,0)
[174](ST_C,168,0)
[175](ST_C,169,0)
[176](ST_C,170,0)
[177](ST_C,171,0)
[178](ST_C,172,0)
[179](ST_C,173,0)
[180](ST_C,174,0)
[181](ST_C,175,0)
[182](ST_C,176,0)
[183](ST_C,177,0)
[184](ST_C,178,0)
[185](ST_C,179,0)
[186](ST_C,180,0)
[187](ST_C,181,0)
[188](ST_C,182,0)
[189](ST_C,183,0)
[190](ST_C,184,0)
[191](ST_C,185,0)
[192](ST_C,186,0)
[193](ST_C,187,0)
[194](ST_C,188,0)
[195](ST_C,189,0)
[196](ST_C,190,0)
[197](ST_C,191,0)
[198](ST_C,192,0)
[199](ST_C,193,0)
[200](ST_C,194,0)
[201](ST_C,195,0)
[202](ST_C,196,0)
[203](ST_C,197,0)
[204](ST_C,198,0)
[205](ST_C,199,0)
[206](ST_C,200,0)
[207](ST_C,201,0)
[208](ST_C,202,0)
[209](ST_C,203,0)
[210](ST_C,204,0)
[211](ST_C,205,0)
[212](ST_C,206,0)
[213](ST_C,207,0)
[214](ST_C,208,0)
[215](ST_C,209,0)
[216](ST_C,210,0)
[217](ST_C,211,0)
[218](ST_C,212,0)
[219](ST_C,213,0)
[220](ST_C,214,0)
[221](ST_C,215,0)
[222](ST_C,216,0)
[223](ST_C,217,0)
[224](ST_C,218,0)
[225](ST_C,219,0)
[226](ST_C,220,0)
[227](ST_C,221,0)
[228](ST_C,222,0)
[229](ST_C,223,0)
[230](ST_C,224,0)
[231](ST_C,225,0)
[232](ST_C,226,0)
[233](ST_C,227,0)
[234](ST_C,228,0)
[235](ST_C,229,0)
[236](ST_C,230,0)
[237](ST_C,231,0)
[238](ST_C,232,0)
[239](ST_C,233,0)
[240](ST_C,234,0)
[241](ST_C,235,0)
[242](ST_C,236,0)
[243](ST_C,237,0)
[244](ST_C,238,0)
[245](ST_C,239,0)
[246](ST_C,240,0)
[247](ST_C,241,0)
[248](ST_C,242,0)
[249](ST_C,243,0)
[250](ST_C,244,0)
[251](ST_C,245,0)
[252](ST_C,246,0)
[253](ST_C,247,0)
[254](ST_C,248,0)
[255](ST_C,249,0)
[256](ST_C,250,0)
[257](ST_C,251,0)
[258](ST_C,252,0)
[259](ST_C,253,0)
[260](ST_C,254,0)
[261](ST_C,255,0)
[262](ST_C,256,0)
[263](ST_C,257,0)
[264](ST_C,258,0)
[265](ST_C,259,0)
[266](ST_C,260,0)
[267](ST_C,261,0)
[268](ST_C,262,0)
[269](ST_C,263,0)
[270](ST_C,264,0)
[271](ST_C,265,0)
[272](ST_C,266,0)
[273](ST_C,267,0)
[274](ST_C,268,0)
[275](ST_C,269,0)
[276](ST_C,270,0)
[277](ST_C,271,0)
[278](ST_C,272,0)
[279](ST_C,273,0)
[280](ST_C,274,0)
[281](ST_C,275,0)
[282](ST_C,276,0)
[283](ST_C,277,0)
[284](ST_C,278,0)
[285](ST_C,279,0)
[286](ST_C,280,0)
[287](ST_C,281,0)
[288](ST_C,282,0)
[289](ST_C,283,0)
[290](ST_C,284,0)
[291](ST_C,285,0)
[292](ST_C,286,0)
[293](ST_C,287,0)
[294](ST_C,288,0)
[295](ST_C,289,0)
[296](ST_C,290,0)
[297](ST_C,291,0)
[298](ST_C,292,0)
[299](ST_C,293,0)
[300](ST_C,294,0)
[301](ST_C,295,0)
[302](ST_C,296,0)
[303](ST_C,297,0)
[304](ST_C,298,0)
[305](ST_C,299,0)
[306](ST_C,300,0)
[307](ST_C,301,0)
[308](ST_C,302,0)
[309](ST_C,303,0)
[310](ST_C,304,0)
[311](ST_C,305,0)
[312](ST_C,306,0)
[313](ST_C,307,0)
[314](ST_C,308,0)
[315](ST_C,309,0)
[316](ST_C,310,0)
[317](ST_C,311,0)
[318](ST_C,312,0)
[319](ST_C,313,0)
[320](ST_C,314,0)
[321](ST_C,315,0)
[322](ST_C,316,0)
[323](ST_C,317,0)
[324](ST_C,318,0)
[325](ST_C,319,0)
[326](ST_C,320,0)
[327](ST_C,321,0)
[328](ST_C,322,0)
[329](ST_C,323,0)
[330](ST_C,324,0)
[331](ST_C,325,0)
[332](ST_C,326,0)
[333](ST_C,327,0)
[334](ST_C,328,0)
[335](ST_C,329,0)
[336](ST_C,330,0)
[337](ST_C,331,0)
[338](ST_C,332,0)
[339](ST_C,333,0)
[340](ST_C,334,0)
[341](ST_C,335,0)
[342](ST_C,336,0)
[343](ST_C,337,0)
[344](ST_C,338,0)
[345](ST_C,339,0)
[346](ST_C,340,0)
[347](ST_C,341,0)
[348](ST_C,342,0)
[349](ST_C,343,0)
[350](ST_C,344,0)
[351](ST_C,345,0)
[352](ST_C,346,0)
[353](ST_C,347,0)
[354](ST_C,348,0)
[355](ST_C,349,0)
[356](ST_C,350,0)
[357](ST_C,351,0)
[358](ST_C,352,0)
[359](ST_C,353,0)
[360](ST_C,354,0)
[361](ST_C,355,0)
[362](ST_C,356,0)
[363](ST_C,357,0)
[364](ST_C,358,0)
[365](ST_C,359,0)
[366](ST_C,360,0)
[367](ST_C,361,0)
[368](ST_C,362,0)
[369](ST_C,363,0)
[370](ST_C,364,0)
[371](ST_C,365,0)
[372](ST_C,366,0)
[373](ST_C,367,0)
[374](ST_C,368,0)
[375](ST_C,369,0)
[376](ST_C,370,0)
[377](ST_C,371,0)
[378](ST_C,372,0)
[379](ST_C,373,0)
[380](ST_C,374,0)
[381](ST_C,375,0)
[382](ST_C,376,0)
[383](ST_C,377,0)
[384](ST_C,378,0)
[385](ST_C,379,0)
[386](ST_C,380,0)
[387](ST_C,381,0)
[388](ST_C,382,0)
[389](ST_C,383,0)
[390](ST_C,384,0)
[391](ST_C,385,0)
[392](ST_C,386,0)
[393](ST_C,387,0)
[394](ST_C,388,0)
[395](ST_C,389,0)
[396](ST_C,390,0)
[397](ST_C,391,0)
[398](ST_C,392,0)
[399](ST_C,393,0)
[400](ST_C,394,0)
[401](ST_C,395,0)
[402](ST_C,396,0)
[403](ST_C,397,0)
[404](ST_C,398,0)
[405](ST_C,399,0)
[406](ST_C,400,0)
[407](ST_C,401,0)
[408](ST_C,402,0)
[409](ST_C,403,0)
[410](ST_C,404,0)
[411](ST_C,405,0)
[412](ST_C,406,0)
[413](ST_C,407,0)
[414](ST_C,408,0)
[415](ST_C,409,0)
[416](ST_C,410,0)
[417](ST_C,411,0)
[418](ST_C,412,0)
[419](ST_C,413,0)
[420](ST_C,414,0)
[421](ST_C,415,0)
[422](ST_C,416,0)
[423](ST_C,417,0)
[424](ST_C,418,0)
[425](ST_C,419,0)
[426](ST_C,420,0)
[427](ST_C,421,0)
[428](ST_C,422,0)
[429](ST_C,423,0)
[430](ST_C,424,0)
[431](ST_C,425,0)
[432](ST_C,426,0)
[433](ST_C,427,0)
[434](ST_C,428,0)
[435](ST_C,429,0)
[436](ST_C,430,0)
[437](ST_C,431,0)
[438](ST_C,432,0)
[439](ST_C,433,0)
[440](ST_C,434,0)
[441](ST_C,435,0)
[442](ST_C,436,0)
[443](ST_C,437,0)
[444](ST_C,438,0)
[445](ST_C,439,0)
[446](ST_C,440,0)
[447](ST_C,441,0)
[448](ST_C,442,0)
[449](ST_C,443,0)
[450](ST_C,444,0)
[451](ST_C,445,0)
[452](ST_C,446,0)
[453](ST_C,447,0)
[454](ST_C,448,0)
[455](ST_C,449,0)
[456](ST_C,450,0)
[457](ST_C,451,0)
[458](ST_C,452,0)
[459](ST_C,453,0)
[460](ST_C,454,0)
[461](ST_C,455,0)
[462](ST_C,456,0)
[463](ST_C,457,0)
[464](ST_C,458,0)
[465](ST_C,459,0)
[466](ST_C,460,0)
[467](ST_C,461,0)
[468](ST_C,462,0)
[469](ST_C,463,0)
[470](ST_C,464,0)
[471](ST_C,465,0)
[472](ST_C,466,0)
[473](ST_C,467,0)
[474](ST_C,468,0)
[475](ST_C,469,0)
[476](ST_C,470,0)
[477](ST_C,471,0)
[478](ST_C,472,0)
[479](ST_C,473,0)
[480](ST_C,474,0)
[481](ST_C,475,0)
[482](ST_C,476,0)
[483](ST_C,477,0)
[484](ST_C,478,0)
[485](ST_C,479,0)
[486](ST_C,480,0)
[487](ST_C,481,0)
[488](ST_C,482,0)
[489](ST_C,483,0)
[490](ST_C,484,0)
[491](ST_C,485,0)
[492](ST_C,486,0)
[493](ST_C,487,0)
[494](ST_C,488,0)
[495](ST_C,489,0)
[496](ST_C,490,0)
[497](ST_C,491,0)
[498](ST_C,492,0)
[499](ST_C,493,0)
[500](ST_C,494,0)
[501](ST_C,495,0)
[502](ST_C,496,0)
[503](ST_C,497,0)
[504](ST_C,498,0)
[505](ST_C,499,0)
[506](ST_C,500,0)
[507](ST_C,501,0)
[508](ST_C,502,0)
[509](ST_C,503,0)
[510](ST_C,504,0)
[511](ST_C,505,0)
[512](ST_C,506,0)
[513](ST_C,507,0)
[514](ST_C,508,0)
[515](ST_C,509,0)
[516](ST_C,510,0)
[517](ST_C,511,0)
[518](ST_C,512,0)
[519](ST_C,513,0)
[520](ST_C,514,0)
[521](ST_C,515,0)
[522](ST_C,516,0)
[523](ST_C,517,0)
[524](ST_C,518,0)
[525](ST_C,519,0)
[526](ST_C,520,0)
[527](ST_C,521,0)
[528](ST_C,522,0)
[529](ST_C,523,0)
[530](ST_C,524,0)
[531](ST_C,525,0)
[532](ST_C,526,0)
[533](ST_C,527,0)
[534](ST_C,528,0)
[535](ST_C,529,0)
[536](ST_C,530,0)
[537](ST_C,531,0)
[538](ST_C,532,0)
[539](ST_C,533,0)
[540](ST_C,534,0)
[541](ST_C,535,0)
[542](ST_C,536,0)
[543](ST_C,537,0)
[544](ST_C,538,0)
[545](ST_C,539,0)
[546](ST_C,540,0)
[547](ST_C,541,0)
[548](ST_C,542,0)
[549](ST_C,543,0)
[550](ST_C,544,0)
[551](ST_C,545,0)
[552](ST_C,546,0)
[553](ST_C,547,0)
[554](ST_C,548,0)
[555](ST_C,549,0)
[556](ST_C,550,0)
[557](ST_C,551,0)
[558](ST_C,552,0)
[559](ST_C,553,0)
[560](ST_C,554,0)
[561](ST_C,555,0)
[562](ST_C,556,0)
[563](ST_C,557,0)
[564](ST_C,558,0)
[565](ST_C,559,0)
[566](ST_C,560,0)
[567](ST_C,561,0)
[568](ST_C,562,0)
[569](ST_C,563,0)
[570](ST_C,564,0)
[571](ST_C,565,0)
[572](ST_C,566,0)
[573](ST_C,567,0)
[574](ST_C,568,0)
[575](ST_C,569,0)
[576](ST_C,570,0)
[577](ST_C,571,0)
[578](ST_C,572,0)
[579](ST_C,573,0)
[580](ST_C,574,0)
[581](ST_C,575,0)
[582](ST_C,576,0)
[583](ST_C,577,0)
[584](ST_C,578,0)
[585](ST_C,579,0)
